task_id,dataset_id,dataset,seed,model,n_train,n_val,n_test,accuracy,macro_f1,brier,ece,search_time_sec,fit_time_sec,inference_time_sec,selected_config_index,selected_params_json
146819,40994,climate-model-simulation-crashes,23,MLP,324,108,108,0.9537037037037037,0.8403783624002366,0.06906112833134807,0.029805352027002217,1.6865075830137357,0.2966457500588149,0.0007092499872669578,7,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}"
146819,40994,climate-model-simulation-crashes,31,Logistic Regression,324,108,108,0.9629629629629629,0.8472418670438473,0.06350540782211085,0.024027792607634428,0.05487637501209974,0.002229957957752049,0.0006257499335333705,5,"{""C"": 1.0, ""class_weight"": null}"
146819,40994,climate-model-simulation-crashes,31,Random Forest,324,108,108,0.9351851851851852,0.6647450110864745,0.08554442167600732,0.05890945277287862,2.0605955839855596,0.12903312500566244,0.025902791996486485,4,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,31,Extra Trees,324,108,108,0.9259259259259259,0.5805825242718446,0.09299411411422709,0.057781831765628185,1.7779838750138879,0.10115000000223517,0.02649120904970914,6,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,31,HistGradientBoosting,324,108,108,0.9537037037037037,0.7953770367563471,0.06481648816688236,0.032626527168405146,3.956213542027399,0.3618295000633225,0.004875958897173405,7,"{""learning_rate"": 0.1, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
146819,40994,climate-model-simulation-crashes,31,MLP,324,108,108,0.9537037037037037,0.7953770367563471,0.060430059250664137,0.028701593547847654,1.9187124579912052,0.14141200005542487,0.0007076659239828587,6,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
146819,40994,climate-model-simulation-crashes,47,Logistic Regression,324,108,108,0.9537037037037037,0.8208955223880596,0.05026827204468996,0.028942483260274585,0.051226917072199285,0.0022894999710842967,0.000948708038777113,11,"{""C"": 1000.0, ""class_weight"": null}"
146819,40994,climate-model-simulation-crashes,47,Random Forest,324,108,108,0.9444444444444444,0.7352941176470589,0.08583701954382576,0.045039241622574916,2.148932124953717,0.12986250000540167,0.013833666918799281,4,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,47,Extra Trees,324,108,108,0.9444444444444444,0.7352941176470589,0.08084238683127572,0.06185185185185197,1.8381474589696154,0.10457216599024832,0.02757300005760044,2,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
146819,40994,climate-model-simulation-crashes,47,HistGradientBoosting,324,108,108,0.9537037037037037,0.7953770367563471,0.07336247932380925,0.023798586054973286,4.229191542020999,0.35582629102282226,0.005854208022356033,3,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
146819,40994,climate-model-simulation-crashes,47,MLP,324,108,108,0.9537037037037037,0.7953770367563471,0.06718904082158128,0.037398221888845895,1.791565207997337,0.22976004204247147,0.0008489169413223863,1,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}"
