dataset,seed,model,config_index,params_json,error,val_macro_f1,val_accuracy,val_brier,val_ece,val_fit_time_sec
phoneme,47,Extra Trees,1,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8685578101391767,0.8936170212765957,0.17084530591226033,0.06573810825200475,0.1284356659743935
phoneme,47,Extra Trees,2,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8766339621219181,0.8991674375578168,0.15034955288313293,0.02988590810977489,0.12486024992540479
phoneme,47,Extra Trees,3,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8209250621212782,0.8593894542090657,0.22467895896158882,0.08958744904140328,0.12688058300409466
phoneme,47,Extra Trees,4,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8685578101391767,0.8936170212765957,0.17084530591226033,0.06573810825200484,0.1260740829166025
phoneme,47,Extra Trees,5,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8766339621219181,0.8991674375578168,0.15034955288313293,0.02988590810977489,0.12361799995414913
phoneme,47,Extra Trees,6,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8337888290223662,0.8686401480111008,0.21469733905945856,0.09066230908658031,0.12686341698281467
phoneme,47,Extra Trees,7,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8450771509100463,0.8751156336725254,0.19355871339398303,0.07879491844468334,0.12577166606206447
phoneme,47,Extra Trees,8,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8364796998850366,0.8704902867715079,0.21462238907263526,0.09230883425753499,0.12645291606895626
phoneme,47,Extra Trees,9,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.874126292269201,0.8973172987974098,0.15080702495315737,0.036792141071979804,0.12603483302518725
phoneme,47,Extra Trees,10,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8209250621212782,0.8593894542090657,0.22467895896158882,0.08958744904140328,0.12684737495146692
phoneme,47,Extra Trees,11,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8364796998850366,0.8704902867715079,0.21462238907263526,0.09230883425753492,0.127703791949898
phoneme,47,Extra Trees,12,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8450771509100463,0.8751156336725254,0.19355871339398303,0.07879491844468334,0.12643654202111065
phoneme,47,HistGradientBoosting,1,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8410854992355639,0.8704902867715079,0.19214827931778544,0.026177579199134292,0.2531581249786541
phoneme,47,HistGradientBoosting,2,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8485862056981455,0.8769657724329325,0.18711778008136581,0.024188901403742587,0.8243648330681026
phoneme,47,HistGradientBoosting,3,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8498724844077469,0.877890841813136,0.19292960780894008,0.04128892626957669,0.40899979206733406
phoneme,47,HistGradientBoosting,4,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.8491783501964302,0.8769657724329325,0.18207086967376454,0.02291805701462353,0.5163410829845816
phoneme,47,HistGradientBoosting,5,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8460050587710162,0.8751156336725254,0.18515351766105692,0.03838101508777779,1.0712140830000862
phoneme,47,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8463093065357117,0.8751156336725254,0.18649409601097813,0.03213970827717025,0.9565108750248328
phoneme,47,HistGradientBoosting,7,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8498724844077469,0.877890841813136,0.19292960780894008,0.04128892626957669,0.45093695900868624
phoneme,47,HistGradientBoosting,8,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8446423607286537,0.8732654949121184,0.18868257018768456,0.022065175497307785,0.7398178750881925
phoneme,47,HistGradientBoosting,9,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8510335323840147,0.877890841813136,0.17647863871410302,0.017364257708649466,0.6035471248906106
phoneme,47,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.8463093065357117,0.8751156336725254,0.19145420812875055,0.04163695716500619,0.48944620799738914
phoneme,47,HistGradientBoosting,11,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.857973208044944,0.8843663274745606,0.17635959823458636,0.01782576314620913,1.0973544589942321
phoneme,47,HistGradientBoosting,12,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8535706545296922,0.879740980573543,0.17473056203308612,0.025669955535532807,0.6523487500380725
phoneme,47,MLP,1,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}",,0.7529564408759217,0.7992599444958371,0.2829878264871146,0.03959613084212569,0.3618623330257833
phoneme,47,MLP,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.7094134843164597,0.7631822386679001,0.39709535306573185,0.16328466358207044,0.12043416604865342
phoneme,47,MLP,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.7458360372052779,0.7918593894542091,0.25536536533751053,0.035973165196386374,0.2846281660022214
phoneme,47,MLP,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.8368630212787364,0.8667900092506938,0.19082489232505398,0.03242667254286696,0.956671915948391
phoneme,47,MLP,5,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",,0.7904933980194058,0.8279370952821462,0.2299480980183932,0.01606186507995258,0.3161525829927996
phoneme,47,MLP,6,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8061957516259057,0.8390379278445883,0.21936175747094186,0.022395325690432046,0.44937341602053493
phoneme,47,MLP,7,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.7639089956070287,0.8057354301572618,0.25977252094745246,0.02613096823806041,0.3878270830027759
phoneme,47,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.7625554312238385,0.8038852913968547,0.2610417709829246,0.025978124744343627,0.21629708295222372
phoneme,47,MLP,9,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,0.7995783384628424,0.8381128584643849,0.2220691439681159,0.021688990451747554,0.5749599169939756
phoneme,47,MLP,10,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0001}",,0.726966510715088,0.782608695652174,0.2752852679039638,0.04359576994101393,0.4025882499990985
phoneme,47,MLP,11,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8064169860909405,0.8399629972247918,0.2172349106944587,0.018630845153084375,0.5022063750075176
phoneme,47,MLP,12,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,0.8365190963259167,0.8658649398704903,0.19189416176600793,0.021516167445706808,1.6915668749716133
satimage,11,Logistic Regression,1,"{""C"": 0.05, ""class_weight"": null}",,0.7888988777069429,0.8475894245723172,0.20361404696319857,0.04592936714722789,0.026883458951488137
satimage,11,Logistic Regression,2,"{""C"": 20.0, ""class_weight"": null}",,0.8119253753354972,0.859253499222395,0.1905547663674262,0.030338289951782664,0.06992262497078627
satimage,11,Logistic Regression,3,"{""C"": 5.0, ""class_weight"": null}",,0.8097442271234426,0.8569206842923794,0.18970806801616824,0.02807757161222639,0.05751287494786084
satimage,11,Logistic Regression,4,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.8233021599756536,0.8452566096423018,0.24487186025832955,0.10930497295405238,0.022534959018230438
satimage,11,Logistic Regression,5,"{""C"": 1.0, ""class_weight"": null}",,0.8074273815570182,0.8561430793157077,0.1900354883031592,0.02163470209133579,0.039010583073832095
satimage,11,Logistic Regression,6,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.847113415237675,0.8654743390357699,0.20331082747242443,0.03486102427785231,0.06670395808760077
satimage,11,Logistic Regression,7,"{""C"": 0.2, ""class_weight"": null}",,0.7977015127961783,0.8491446345256609,0.19422037731390673,0.03860773686946844,0.026404457981698215
satimage,11,Logistic Regression,8,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.8398431351254533,0.859253499222395,0.2076113613368597,0.043275408422694575,0.0284939999692142
satimage,11,Logistic Regression,9,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.8463060445647733,0.864696734059098,0.2039602058947036,0.022607025235942834,0.08263479103334248
satimage,11,Logistic Regression,10,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.8365479456360513,0.8561430793157077,0.21819227297924643,0.06616088607421489,0.026400625007227063
satimage,11,Logistic Regression,11,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.8433946368244372,0.8623639191290824,0.20382750540758462,0.041008978517557915,0.04249466699548066
satimage,11,Logistic Regression,12,"{""C"": 0.01, ""class_weight"": null}",,0.7690748573817979,0.8429237947122862,0.22461074684738186,0.06648790276410235,0.019924415973946452
satimage,11,Random Forest,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.893118306728514,0.9144634525660964,0.1377913197827731,0.05137402990722238,0.4373388329986483
satimage,11,Random Forest,2,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.886337756769073,0.9066874027993779,0.14830150052406035,0.06763462409954475,0.27485824993345886
satimage,11,Random Forest,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8914270823292451,0.9121306376360808,0.1374548677897193,0.05878613198189397,0.2754886669572443
satimage,11,Random Forest,4,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8890282108903994,0.911353032659409,0.13818801233922778,0.05456191629949733,0.2689786250703037
satimage,11,Random Forest,5,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.886337756769073,0.9066874027993779,0.14830150052406035,0.06763462409954475,0.26546116592362523
satimage,11,Random Forest,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8914270823292451,0.9121306376360808,0.1374548677897193,0.05878613198189397,0.2812980000162497
satimage,11,Random Forest,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8947668995395474,0.9136858475894246,0.13663614999135995,0.04903836184551573,0.47515650000423193
satimage,11,Random Forest,8,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8833683415635077,0.9051321928460342,0.14656615689251332,0.05521758781581357,0.41290537500754
satimage,11,Random Forest,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8947668995395474,0.9136858475894246,0.13662909970623813,0.04901762571280446,0.47958829102572054
satimage,11,Random Forest,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8815959737990986,0.9027993779160186,0.1484273119773357,0.05385044985703173,0.4109299589181319
satimage,11,Random Forest,11,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9006798602690615,0.9199066874027994,0.13432887506480043,0.062011404872991165,0.270780291990377
satimage,11,Random Forest,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8886677986270426,0.9090202177293935,0.13984395521013335,0.047042491840606805,0.4096132500562817
satimage,11,Extra Trees,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8936045045710871,0.9136858475894246,0.1341007824654884,0.056032328468788126,0.221342834061943
satimage,11,Extra Trees,2,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8732642913684137,0.8973561430793157,0.15522325989663038,0.07599220471385884,0.1682021670276299
satimage,11,Extra Trees,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8958083439266641,0.9152410575427683,0.13645229522078647,0.06657028000656891,0.18272241693921387
satimage,11,Extra Trees,4,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8829535699296586,0.9066874027993779,0.14561647229326674,0.06753604817353065,0.16792866704054177
satimage,11,Extra Trees,5,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8732642913684137,0.8973561430793157,0.1552264165096187,0.07598677508790046,0.15403537510428578
satimage,11,Extra Trees,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8966335093764294,0.9160186625194401,0.1365359486381547,0.06907150509456174,0.1752754159970209
satimage,11,Extra Trees,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9025696007888727,0.9206842923794712,0.1254863216074049,0.0568470917114969,0.23749858397059143
satimage,11,Extra Trees,8,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.885897206028862,0.9082426127527217,0.14284504256678654,0.06898967478866384,0.2199370419839397
satimage,11,Extra Trees,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9025797785203268,0.9206842923794712,0.12546217383791256,0.05681441161223431,0.2341165830148384
satimage,11,Extra Trees,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8788280152564228,0.9020217729393468,0.14615990376507532,0.0653005663619027,0.21137279109098017
satimage,11,Extra Trees,11,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9076480330880948,0.9245723172628305,0.12872332814930015,0.06934421980300669,0.16319320804905146
satimage,11,Extra Trees,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8956496929467646,0.9144634525660964,0.13657932684078847,0.06041633537711286,0.20679412491153926
satimage,11,HistGradientBoosting,1,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8922846818893503,0.9129082426127527,0.12742658971737042,0.02874185671405579,2.606818708940409
satimage,11,HistGradientBoosting,2,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8919904740238259,0.9129082426127527,0.13287206119395203,0.038796046799204925,4.412877333001234
satimage,11,HistGradientBoosting,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.8866254452069987,0.9074650077760498,0.13131568948033226,0.02082174913023041,2.435175957973115
satimage,11,HistGradientBoosting,4,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8912014272714294,0.9105754276827371,0.13018718937271306,0.022126238638657984,2.4309091670438647
satimage,11,HistGradientBoosting,5,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8872326297591502,0.9090202177293935,0.1296143682007859,0.02337355095383517,2.520064208074473
satimage,11,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8861864040655237,0.9066874027993779,0.13262681348452754,0.022416108991351026,2.2899332500528544
satimage,11,HistGradientBoosting,7,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.8865167757325221,0.9090202177293935,0.13336894433857072,0.02474999640827639,2.570220374967903
satimage,11,HistGradientBoosting,8,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8982772149011874,0.9175738724727839,0.12822104131400316,0.030741050363031354,1.7059104170184582
satimage,11,HistGradientBoosting,9,"{""learning_rate"": 0.1, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8927746252269451,0.9129082426127527,0.12969315308988388,0.029802677290081334,1.5998554159887135
satimage,11,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8864536052063324,0.9066874027993779,0.13183984904584553,0.031120533842429063,3.961294083041139
satimage,11,HistGradientBoosting,11,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8958333283276784,0.9152410575427683,0.12528680482142726,0.014798610979637193,5.1142320421058685
satimage,11,HistGradientBoosting,12,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8908393994687785,0.9097978227060654,0.1309624957596532,0.03394001705536719,4.327165916096419
satimage,11,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.8810249389985257,0.9027993779160186,0.14899368127377166,0.026904813687972987,1.0348168750060722
satimage,11,MLP,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8799154429561264,0.9043545878693624,0.13992461965954303,0.004509007197316616,0.3640646249987185
satimage,11,MLP,3,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.8463475278823851,0.8786936236391913,0.16349528462233462,0.025015763268185075,0.3600179160712287
satimage,11,MLP,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8801115881856444,0.9043545878693624,0.13990809566920148,0.004208549793318179,0.3653003750368953
satimage,11,MLP,5,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.8463475278823851,0.8786936236391913,0.16347155739456087,0.02499656551199199,0.3614190419903025
satimage,11,MLP,6,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",,0.8710267233345381,0.895800933125972,0.14780469688952805,0.019912454072119393,0.2753743330249563
satimage,11,MLP,7,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.8178968647275798,0.8584758942457231,0.1918266856595595,0.030202369203433305,0.4451557910069823
satimage,11,MLP,8,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}",,0.884004332504464,0.9059097978227061,0.13477484525203393,0.013046282294801871,1.876371540944092
satimage,11,MLP,9,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.8862349380685739,0.9059097978227061,0.13620834356882744,0.014851483195894511,0.7365767499431968
satimage,11,MLP,10,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.8803547007693532,0.9027993779160186,0.14899703414107873,0.026759946153318767,1.0016687909374014
satimage,11,MLP,11,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.8178968647275798,0.8584758942457231,0.19182589821847065,0.03020368371356106,0.4448098751017824
satimage,11,MLP,12,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.8838579817788391,0.9043545878693624,0.13775666352577248,0.013668882350420738,0.7457802499411628
satimage,17,Logistic Regression,1,"{""C"": 5.0, ""class_weight"": null}",,0.803066276296065,0.8421461897356143,0.2110033252683481,0.0283002900488855,0.05935558304190636
satimage,17,Logistic Regression,2,"{""C"": 0.2, ""class_weight"": null}",,0.8015990496642936,0.8452566096423018,0.20773622301446046,0.03117790602508632,0.05542241700459272
satimage,17,Logistic Regression,3,"{""C"": 1.0, ""class_weight"": null}",,0.8047912661974187,0.8452566096423018,0.2067256631355289,0.018702954039876103,0.04083075001835823
satimage,17,Logistic Regression,4,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.8216800836606817,0.8405909797822706,0.23194527740204987,0.030735177063125944,0.06721683393698186
satimage,17,Logistic Regression,5,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.7968386304921338,0.8250388802488335,0.2521261728508144,0.09173080929142209,0.02126858290284872
satimage,17,Logistic Regression,6,"{""C"": 0.01, ""class_weight"": null}",,0.7611916889343604,0.8320373250388803,0.2333623079398044,0.07088230262685373,0.019075833028182387
satimage,17,Logistic Regression,7,"{""C"": 20.0, ""class_weight"": null}",,0.807282709386071,0.8452566096423018,0.21405462124574307,0.030957105046690782,0.06824450008571148
satimage,17,Logistic Regression,8,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.8266018972556939,0.8452566096423018,0.22363208370347804,0.02437529769548209,0.0450740410014987
satimage,17,Logistic Regression,9,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.8216048627389272,0.8405909797822706,0.22907073527809166,0.023957378780022003,0.058626166079193354
satimage,17,Logistic Regression,10,"{""C"": 0.05, ""class_weight"": null}",,0.7826744671529834,0.8359253499222395,0.21558823651403067,0.04229283481222296,0.02292287501040846
satimage,17,Logistic Regression,11,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.8226183853098319,0.8429237947122862,0.22186048914084902,0.022700093538785222,0.02983937505632639
satimage,17,Logistic Regression,12,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.8139794597656759,0.838258164852255,0.23001889799932662,0.03852775567464797,0.026781041058711708
satimage,17,Random Forest,1,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8795132402291986,0.9027993779160186,0.14646740447308187,0.052557909789882395,0.2663194170454517
satimage,17,Random Forest,2,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.898591416124094,0.9191290824261276,0.13848180404354588,0.06136340072576455,0.4728011249098927
satimage,17,Random Forest,3,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8754388357144426,0.8996889580093312,0.15408573005568674,0.054481093470396535,0.4247957080369815
satimage,17,Random Forest,4,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9015979195971017,0.9199066874027994,0.13873957145325727,0.06889061689994808,0.2948706659954041
satimage,17,Random Forest,5,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8843458793531291,0.9082426127527217,0.1432323418829777,0.05394478658689396,0.4540758340153843
satimage,17,Random Forest,6,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8977359107283012,0.9183514774494557,0.13848225517162024,0.06054264023434326,0.5248124579666182
satimage,17,Random Forest,7,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8907931171950397,0.9121306376360808,0.14423202646078687,0.06621509174541837,0.2948757919948548
satimage,17,Random Forest,8,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8754388357144426,0.8996889580093312,0.15408573005568674,0.054481093470396535,0.4278987080324441
satimage,17,Random Forest,9,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8720183433939943,0.8973561430793157,0.15525395367932815,0.052338817981103423,0.3973616249859333
satimage,17,Random Forest,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8838519443587405,0.9074650077760498,0.14811175021413392,0.05256097431811657,0.4251214580144733
satimage,17,Random Forest,11,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8706374679807887,0.8965785381026439,0.15820050587377604,0.06290251035359207,0.26480962499044836
satimage,17,Random Forest,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8870806467110747,0.9090202177293935,0.14438500901296444,0.05008427904068339,0.4501849999651313
satimage,17,Extra Trees,1,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8751270371361276,0.9020217729393468,0.15032996341345273,0.07252788308841003,0.15737549995537847
satimage,17,Extra Trees,2,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9001120578396034,0.9191290824261276,0.13098275444962848,0.06306894764126487,0.21917920897249132
satimage,17,Extra Trees,3,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8809266027584529,0.9043545878693624,0.15062802577277762,0.07299626299946964,0.20211595797445625
satimage,17,Extra Trees,4,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8991276661211796,0.9191290824261276,0.13443967513392086,0.07125712804561954,0.18681774998549372
satimage,17,Extra Trees,5,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.898491630285213,0.9175738724727839,0.13421460472227023,0.06625531363400732,0.24222599994391203
satimage,17,Extra Trees,6,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9001120578396034,0.9191290824261276,0.13104309759679872,0.06257423096532154,0.2170634160283953
satimage,17,Extra Trees,7,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8899343067141104,0.9129082426127527,0.14323046572318748,0.07377690414283483,0.16198491607792675
satimage,17,Extra Trees,8,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8809266027584529,0.9043545878693624,0.15062802577277765,0.07299626299946965,0.20811945793684572
